Date,RAD_Lot,Waterlevel,Temperature,Precip,Precip_d10_mean
12/16/2019,-0.523,207.64,7.7,0.3,3.5
12/17/2019,-0.627,207.73,12.6,6.1,4.0
12/18/2019,-0.659,207.82,7.8,0.2,4.0
12/19/2019,-0.607,207.9,11.2,0.0,3.2
12/20/2019,-0.673,207.98,10.6,1.5,3.0
12/21/2019,-0.611,208.03,7.6,0.2,2.5
12/22/2019,-0.559,208.08,7.5,5.8,3.1
12/23/2019,-0.550,208.14,6.9,0.5,2.3
12/24/2019,-0.521,208.2,6.9,12.7,3.1
12/25/2019,-0.520,208.28,6.6,2.8,3.0
12/26/2019,-0.399,208.44,4.9,0.0,3.0
12/27/2019,-0.249,208.6,3.0,0.0,2.4
12/28/2019,-0.030,208.7,0.0,0.0,2.4
12/29/2019,0.114,208.78,2.2,0.2,2.4
12/30/2019,0.133,208.86,8.2,0.0,2.2
12/31/2019,0.152,208.92,4.2,0.5,2.3
1/1/2020,0.323,208.98,1.2,0.0,1.7
1/2/2020,0.446,209.03,1.4,0.1,1.6
1/3/2020,0.388,209.06,6.9,7.9,1.2
1/4/2020,0.383,209.12,4.9,4.7,1.3
1/5/2020,0.401,209.19,4.9,0.1,1.4
1/6/2020,0.442,209.26,4.8,0.2,1.4
1/7/2020,0.462,209.31,5.8,0.1,1.4
1/8/2020,0.386,209.38,8.3,2.8,1.6
1/9/2020,0.221,209.44,10.7,2.6,1.9
1/10/2020,0.197,209.52,7.2,5.7,2.4
1/11/2020,0.436,209.59,3.6,0.0,2.4
1/12/2020,0.548,209.67,5.0,3.2,2.7
1/13/2020,0.528,209.75,6.6,0.3,2.0
1/14/2020,0.476,209.81,9.0,0.0,1.5
1/15/2020,0.377,209.87,10.9,0.0,1.5
1/16/2020,0.453,209.91,7.2,0.0,1.5
1/17/2020,0.494,209.94,8.4,0.6,1.5
1/18/2020,0.569,209.97,4.3,1.1,1.4
1/19/2020,0.681,209.99,2.9,0.6,1.2
1/20/2020,0.769,210.04,3.2,0.0,0.6
1/21/2020,0.962,210.09,0.9,0.0,0.6
1/22/2020,1.090,210.12,1.0,1.1,0.4
1/23/2020,1.106,210.13,2.5,0.0,0.3
1/24/2020,1.244,210.15,-0.9,0.0,0.3
1/25/2020,1.316,210.16,0.4,0.0,0.3
1/26/2020,1.341,210.16,4.2,0.7,0.4
1/27/2020,1.224,210.19,6.8,1.7,0.5
1/28/2020,1.212,210.21,4.3,3.5,0.8
1/29/2020,1.297,210.27,3.8,0.1,0.7
1/30/2020,1.256,210.3,7.2,2.7,1.0
1/31/2020,1.007,210.33,11.4,0.4,1.0
2/1/2020,0.878,210.37,9.9,13.9,2.3
2/2/2020,0.937,210.49,8.5,6.2,2.9
2/3/2020,0.895,210.61,9.0,19.6,4.9
2/4/2020,1.117,210.76,3.6,6.9,5.6
2/5/2020,1.371,211.02,3.7,0.1,5.5
2/6/2020,1.524,211.22,3.9,0.0,5.3
2/7/2020,1.608,211.37,4.9,0.0,5.0
2/8/2020,1.692,211.49,6.5,0.0,5.0
2/9/2020,1.573,211.6,9.6,11.1,5.8
2/10/2020,1.540,211.69,6.5,13.6,7.1
2/11/2020,1.763,211.84,3.5,0.8,5.8
2/12/2020,1.933,212.01,3.7,0.9,5.3
2/13/2020,2.049,212.12,3.9,7.2,4.1
2/14/2020,2.045,212.22,5.5,0.4,3.4
2/15/2020,2.039,212.29,8.3,0.9,3.5
2/16/2020,1.800,212.31,12.4,8.1,4.3
2/17/2020,1.794,212.37,7.4,2.3,4.5
2/18/2020,1.918,212.4,6.0,8.3,5.4
2/19/2020,2.013,212.42,4.5,0.7,4.3
2/20/2020,2.045,212.5,6.6,5.5,3.5
2/21/2020,2.082,212.53,5.6,0.0,3.4
2/22/2020,2.009,212.53,8.3,10.7,4.4
2/23/2020,1.894,212.51,8.2,21.1,5.8
2/24/2020,2.069,212.75,6.2,1.6,5.9
2/25/2020,2.083,212.97,7.2,7.1,6.5
2/26/2020,2.327,213.09,2.3,4.9,6.2
2/27/2020,2.479,213.14,2.1,5.4,6.5
2/28/2020,2.571,213.15,3.3,2.1,5.9
2/29/2020,2.485,213.14,7.8,1.9,6.0
3/1/2020,2.504,213.15,6.2,8.0,6.3
3/2/2020,2.492,213.17,6.4,6.8,7.0
3/3/2020,2.539,213.25,5.2,0.4,5.9
3/4/2020,2.614,213.28,5.2,0.2,3.8
3/5/2020,2.604,213.28,5.2,10.7,4.8
3/6/2020,2.628,213.27,3.8,7.3,4.8
3/7/2020,2.678,213.29,5.4,0.0,4.3
3/8/2020,2.570,213.29,8.3,0.9,3.8
3/9/2020,2.471,213.26,7.2,3.3,4.0
3/10/2020,2.429,213.23,8.3,13.1,5.1
3/11/2020,2.224,213.23,10.2,8.8,5.2
3/12/2020,2.201,213.3,9.2,1.6,4.6
3/13/2020,2.347,213.34,6.1,1.6,4.8
3/14/2020,2.421,213.35,6.8,0.0,4.7
3/15/2020,2.403,213.34,9.7,0.0,3.7
3/16/2020,2.378,213.34,10.1,0.2,3.0
3/17/2020,2.300,213.32,10.4,0.0,3.0
3/18/2020,2.282,213.33,10.8,0.0,2.9
3/19/2020,2.257,213.35,9.4,0.0,2.5
3/20/2020,2.237,213.35,7.0,0.0,1.2
3/21/2020,2.379,213.37,4.4,0.0,0.3
3/22/2020,2.590,213.38,3.6,0.0,0.2
3/23/2020,2.742,213.4,3.9,0.0,0.0
3/24/2020,2.848,213.42,4.7,0.0,0.0
3/25/2020,2.920,213.42,5.2,0.0,0.0
3/26/2020,2.963,213.41,4.9,0.0,0.0
3/27/2020,2.915,213.42,8.9,0.0,0.0
3/28/2020,2.836,213.44,7.7,0.0,0.0
3/29/2020,2.905,213.46,2.1,1.6,0.2
3/30/2020,3.092,213.49,1.6,3.0,0.5
3/31/2020,3.090,213.51,4.0,0.0,0.5
4/1/2020,3.157,213.53,4.0,0.0,0.5
4/2/2020,3.139,213.53,4.9,0.0,0.5
4/3/2020,3.014,213.54,6.7,2.8,0.7
4/4/2020,3.042,213.56,7.6,0.0,0.7
4/5/2020,2.966,213.58,11.7,0.0,0.7
4/6/2020,2.793,213.6,16.3,0.0,0.7
4/7/2020,2.551,213.59,13.0,0.0,0.7
4/8/2020,2.348,213.59,16.3,0.0,0.6
4/9/2020,2.208,213.6,13.2,0.0,0.3
4/10/2020,2.168,213.6,11.1,0.0,0.3
4/11/2020,2.192,213.61,12.1,0.0,0.3
4/12/2020,1.991,213.58,16.4,0.2,0.3
4/13/2020,1.938,213.58,7.5,0.0,0.0
4/14/2020,2.116,213.58,5.6,0.0,0.0
4/15/2020,2.204,213.56,9.0,0.0,0.0
4/16/2020,2.076,213.55,13.9,0.0,0.0
4/17/2020,1.913,213.53,12.3,0.0,0.0
4/18/2020,1.792,213.51,13.7,0.3,0.1
4/19/2020,1.623,213.51,13.3,0.0,0.1
4/20/2020,1.734,213.5,11.4,0.0,0.1
4/21/2020,1.820,213.46,12.9,0.0,0.1
4/22/2020,1.739,213.45,14.2,0.0,0.0
4/23/2020,1.599,213.43,14.9,0.0,0.0
4/24/2020,1.417,213.42,13.9,0.0,0.0
4/25/2020,1.319,213.38,10.4,0.0,0.0
4/26/2020,1.307,213.35,11.6,0.0,0.0
4/27/2020,1.220,213.32,14.1,0.0,0.0
4/28/2020,1.119,213.28,13.6,3.0,0.3
4/29/2020,1.049,213.24,13.4,1.7,0.5
4/30/2020,1.048,213.22,12.0,8.8,1.4
5/1/2020,1.123,213.21,10.5,5.3,1.9
5/2/2020,1.237,213.24,8.6,13.6,3.2
5/3/2020,1.276,213.26,11.5,2.1,3.5
5/4/2020,1.148,213.29,10.8,0.0,3.5
5/5/2020,1.134,213.29,9.0,0.0,3.5
5/6/2020,1.110,213.27,10.4,0.0,3.5
5/7/2020,1.033,213.26,12.6,0.0,3.5
5/8/2020,0.908,213.24,14.6,0.0,3.2
5/9/2020,0.597,213.2,16.9,0.0,3.0
5/10/2020,0.405,213.17,14.4,0.2,2.1
5/11/2020,0.670,213.14,7.2,0.2,1.6
5/12/2020,0.887,213.1,6.3,0.0,0.3
5/13/2020,0.996,213.07,7.9,0.3,0.1
5/14/2020,1.006,213.03,8.6,0.0,0.1
5/15/2020,0.953,212.99,8.9,0.0,0.1
5/16/2020,0.904,212.95,11.7,0.0,0.1
5/17/2020,0.739,212.92,12.6,0.0,0.1
5/18/2020,0.517,212.88,16.0,0.0,0.1
5/19/2020,0.298,212.85,16.7,0.0,0.1
5/20/2020,0.001,212.79,16.3,0.0,0.1
5/21/2020,-0.176,212.72,18.6,0.0,0.0
5/22/2020,-0.458,212.69,18.7,8.5,0.9
5/23/2020,-0.466,212.64,14.9,1.0,1.0
5/24/2020,-0.305,212.6,12.3,1.6,1.1
5/25/2020,-0.286,212.55,14.4,0.0,1.1
5/26/2020,-0.347,212.48,14.5,0.0,1.1
5/27/2020,-0.466,212.43,16.9,0.0,1.1
5/28/2020,-0.537,212.38,14.6,0.0,1.1
5/29/2020,-0.636,212.32,15.4,0.0,1.1
5/30/2020,-0.802,212.24,16.2,0.0,1.1
5/31/2020,-0.919,212.16,15.4,0.0,1.1
6/1/2020,-1.045,212.1,18.3,0.0,0.3
6/2/2020,-1.228,212.05,20.6,0.0,0.2
6/3/2020,-1.424,211.95,20.1,3.8,0.4
6/4/2020,-1.307,211.87,13.4,13.9,1.8
6/5/2020,-0.971,211.83,10.1,7.9,2.6
6/6/2020,-0.851,211.79,12.7,1.6,2.7
6/7/2020,-0.979,211.76,13.7,0.0,2.7
6/8/2020,-1.081,211.73,14.5,0.0,2.7
6/9/2020,-1.131,211.65,13.6,7.1,3.4
6/10/2020,-1.090,211.58,14.6,0.3,3.5
6/11/2020,-1.199,211.52,17.0,0.0,3.5
6/12/2020,-1.422,211.46,20.7,0.0,3.5
6/13/2020,-1.817,211.41,22.3,0.4,3.1
6/14/2020,-2.005,211.35,18.9,14.0,3.1
6/15/2020,-1.847,211.33,17.9,0.2,2.4
6/16/2020,-1.810,211.31,17.2,3.5,2.6
6/17/2020,-1.858,211.3,19.0,7.4,3.3
6/18/2020,-1.878,211.26,18.0,3.7,3.7
6/19/2020,-1.963,211.27,19.2,3.4,3.3
6/20/2020,-2.174,211.29,18.1,0.0,3.3
6/21/2020,-2.231,211.27,20.1,0.9,3.4
6/22/2020,-2.375,211.25,19.1,0.1,3.4
6/23/2020,-2.488,211.19,20.4,0.0,3.3
6/24/2020,-2.675,211.13,21.5,0.0,1.9
6/25/2020,-2.860,211.08,22.4,0.0,1.9
6/26/2020,-3.052,211.01,23.9,0.1,1.6
6/27/2020,-3.266,210.94,24.0,6.9,1.5
6/28/2020,-3.254,210.89,18.5,0.1,1.2
6/29/2020,-3.127,210.81,17.7,0.0,0.8
6/30/2020,-3.024,210.74,17.5,3.7,1.2
7/1/2020,-2.971,210.71,18.4,16.9,2.8
7/2/2020,-2.865,210.66,17.3,10.4,3.8
7/3/2020,-2.813,210.63,16.8,0.0,3.8
7/4/2020,-2.970,210.6,19.0,0.4,3.9
7/5/2020,-3.056,210.56,20.4,0.0,3.9
7/6/2020,-2.956,210.53,14.0,11.3,5.0
7/7/2020,-2.744,210.5,15.3,1.6,4.4
7/8/2020,-2.657,210.44,14.7,3.4,4.8
7/9/2020,-2.717,210.38,18.2,1.5,4.9
7/10/2020,-2.769,210.35,16.2,2.3,4.8
7/11/2020,-2.673,210.32,14.7,0.0,3.1
7/12/2020,-2.676,210.29,16.3,0.0,2.1
7/13/2020,-2.885,210.24,18.8,0.0,2.1
7/14/2020,-2.979,210.19,17.3,5.6,2.6
7/15/2020,-2.890,210.11,16.1,0.5,2.6
7/16/2020,-2.868,210.06,15.6,0.6,1.6
7/17/2020,-2.892,210.02,18.6,0.0,1.4
7/18/2020,-2.959,209.98,19.4,0.0,1.1
7/19/2020,-3.190,209.9,22.1,0.0,0.9
7/20/2020,-3.347,209.85,17.4,0.7,0.7
7/21/2020,-3.285,209.78,15.9,0.0,0.7
7/22/2020,-3.212,209.73,15.8,0.0,0.7
7/23/2020,-3.199,209.68,18.4,0.0,0.7
7/24/2020,-3.366,209.61,19.8,0.3,0.2
7/25/2020,-3.382,209.53,19.9,12.1,1.4
7/26/2020,-3.402,209.47,19.6,1.0,1.4
7/27/2020,-3.394,209.45,19.6,0.0,1.4
7/28/2020,-3.523,209.37,20.0,0.0,1.4
7/29/2020,-3.533,209.3,17.7,0.0,1.4
7/30/2020,-3.583,209.24,19.2,0.0,1.3
7/31/2020,-3.734,209.16,23.9,0.0,1.3
8/1/2020,-4.022,209.08,24.1,8.0,2.1
8/2/2020,-4.047,209.01,19.9,0.1,2.2
8/3/2020,-3.856,208.92,17.9,0.0,2.1
8/4/2020,-3.795,208.85,17.3,0.0,0.9
8/5/2020,-3.839,208.78,21.6,0.0,0.8
8/6/2020,-4.016,208.7,24.9,0.0,0.8
8/7/2020,-3.741,208.64,25.5,0.0,0.8
8/8/2020,-4.359,208.57,27.2,0.0,0.8
8/9/2020,-4.495,208.49,24.5,2.0,1.0
8/10/2020,-4.545,208.45,26.6,0.0,1.0
8/11/2020,-4.601,208.38,25.9,0.0,0.2
8/12/2020,-4.644,208.31,25.0,0.0,0.2
8/13/2020,-4.736,208.26,25.1,0.0,0.2
8/14/2020,-4.776,208.22,23.1,9.4,1.1
8/15/2020,-4.706,208.19,22.0,0.0,1.1
8/16/2020,-4.738,208.15,24.8,1.4,1.3
8/17/2020,-4.736,208.08,20.6,4.3,1.7
8/18/2020,-4.607,208.06,19.8,0.4,1.8
8/19/2020,-4.508,208.02,21.6,0.0,1.6
8/20/2020,-4.682,207.99,24.6,0.0,1.6
8/21/2020,-4.866,207.96,26.4,0.0,1.6
8/22/2020,-4.851,207.9,22.1,0.1,1.6
8/23/2020,-4.698,207.82,17.6,1.7,1.7
8/24/2020,-4.579,207.75,17.0,0.0,0.8
8/25/2020,-4.503,207.69,18.0,1.5,0.9
8/26/2020,-4.436,207.6,17.2,0.3,0.8
8/27/2020,-4.408,207.53,17.5,1.0,0.5
8/28/2020,-4.447,207.46,17.7,2.2,0.7
8/29/2020,-4.376,207.4,16.6,0.0,0.7
8/30/2020,-4.295,207.35,16.4,8.5,1.5
8/31/2020,-4.311,207.28,16.2,0.2,1.6
9/1/2020,-4.252,207.22,14.5,1.8,1.7
9/2/2020,-4.169,207.14,15.5,0.0,1.6
9/3/2020,-4.122,207.04,14.4,8.3,2.4
9/4/2020,-4.227,206.99,18.5,11.8,3.4
9/5/2020,-4.207,206.96,14.8,0.4,3.4
9/6/2020,-4.063,206.9,14.0,0.0,3.3
9/7/2020,-3.977,206.86,14.6,0.0,3.1
9/8/2020,-4.039,206.8,16.8,0.0,3.1
9/9/2020,-4.135,206.73,18.2,1.5,2.4
9/10/2020,-4.100,206.67,14.6,0.0,2.4
9/11/2020,-3.979,206.61,15.0,0.0,2.2
9/12/2020,-3.979,206.54,17.3,0.0,2.2
9/13/2020,-3.990,206.47,18.1,0.0,1.4
9/14/2020,-4.049,206.38,21.5,0.0,0.2
9/15/2020,-4.157,206.34,22.2,0.0,0.2
9/16/2020,-4.230,206.24,20.4,0.0,0.2
9/17/2020,-4.168,206.15,14.7,0.0,0.2
9/18/2020,-3.993,206.08,15.2,0.0,0.2
9/19/2020,-3.904,205.99,16.2,0.0,0.0
9/20/2020,-3.840,205.9,16.0,0.0,0.0
9/21/2020,-3.812,205.8,16.7,0.0,0.0
9/22/2020,-3.824,205.71,17.7,0.0,0.0
9/23/2020,-3.872,205.62,18.8,2.0,0.2
9/24/2020,-3.929,205.52,16.3,1.4,0.3
9/25/2020,-3.876,205.42,12.5,0.0,0.3
9/26/2020,-3.809,205.37,10.6,19.2,2.3
9/27/2020,-3.740,205.32,11.1,0.0,2.3
9/28/2020,-3.742,205.25,12.1,0.0,2.3
9/29/2020,-3.747,205.18,11.9,0.6,2.3
9/30/2020,-3.791,205.13,15.1,0.0,2.3
10/1/2020,-3.835,205.05,14.1,0.4,2.4
10/2/2020,-3.831,204.97,14.7,0.0,2.4
10/3/2020,-3.852,204.91,13.8,3.4,2.5
10/4/2020,-3.772,204.83,12.2,0.0,2.4
10/5/2020,-3.742,204.74,12.1,4.7,2.8
10/6/2020,-3.756,204.67,12.4,4.6,1.4
10/7/2020,-3.747,204.6,11.5,5.4,1.9
10/8/2020,-3.722,204.54,12.6,5.1,2.4
10/9/2020,-3.758,204.51,12.0,3.1,2.7
10/10/2020,-3.662,204.47,9.5,2.5,2.9
10/11/2020,-3.573,204.45,9.0,2.4,3.1
10/12/2020,-3.558,204.42,9.6,0.5,3.2
10/13/2020,-3.454,204.37,9.1,0.1,2.8
10/14/2020,-3.381,204.32,7.8,3.1,3.2
10/15/2020,-3.343,204.25,7.8,2.6,2.9
10/16/2020,-3.330,204.19,8.3,0.0,2.5
10/17/2020,-3.311,204.1,7.9,0.0,1.9
10/18/2020,-3.292,204.05,8.3,1.4,1.6
10/19/2020,-3.307,204.02,9.8,0.1,1.3
10/20/2020,-3.313,203.98,11.5,1.9,1.2
10/21/2020,-3.404,203.95,15.6,0.7,1.0
10/22/2020,-3.557,203.93,16.4,8.3,1.8
10/23/2020,-3.541,203.91,13.5,11.7,3.0
10/24/2020,-3.502,203.91,13.5,0.0,2.7
10/25/2020,-3.503,203.92,13.1,1.6,2.6
10/26/2020,-3.476,203.93,10.6,0.1,2.6
10/27/2020,-3.373,203.98,10.4,0.4,2.6
10/28/2020,-3.340,203.97,12.0,6.5,3.1
10/29/2020,-3.273,203.98,9.8,6.6,3.8
10/30/2020,-3.320,204,13.3,0.3,3.6
10/31/2020,-3.370,204.04,13.5,1.5,3.7
11/1/2020,-3.423,204.06,14.9,0.7,2.9
11/2/2020,-3.601,204.08,16.8,4.3,2.2
11/3/2020,-3.410,204.1,10.1,0.8,2.3
11/4/2020,-3.120,204.12,6.7,0.0,2.1
11/5/2020,-2.911,204.14,5.7,0.0,2.1
11/6/2020,-2.799,204.14,7.7,0.0,2.1
11/7/2020,-2.704,204.14,11.7,0.0,1.4
11/8/2020,-2.668,204.15,12.1,0.1,0.8
11/9/2020,-2.727,204.15,11.0,0.0,0.7
11/10/2020,-2.673,204.07,10.4,0.0,0.6
11/11/2020,-2.707,204.06,11.2,0.2,0.5
11/12/2020,-2.685,204.04,10.3,0.3,0.1
11/13/2020,-2.643,203.99,10.1,0.0,0.1
11/14/2020,-2.752,203.94,13.5,0.0,0.1
11/15/2020,-2.827,203.9,13.7,2.9,0.4
11/16/2020,-2.808,203.84,10.0,1.6,0.5
11/17/2020,-2.805,203.8,10.5,0.3,0.5
11/18/2020,-2.803,203.77,12.4,0.8,0.6
11/19/2020,-2.761,203.74,8.3,1.9,0.8
11/20/2020,-2.623,203.73,4.0,0.0,0.8
11/21/2020,-2.532,203.71,5.4,0.2,0.8
11/22/2020,-2.572,203.66,8.4,3.5,1.1
11/23/2020,-2.495,203.66,6.3,0.1,1.1
11/24/2020,-2.395,203.63,6.2,0.0,1.1
11/25/2020,-2.300,203.6,6.3,0.1,0.9
11/26/2020,-2.317,203.57,8.6,0.0,0.7
11/27/2020,-2.264,203.56,5.1,0.0,0.7
11/28/2020,-2.114,203.52,2.6,0.0,0.6
11/29/2020,-1.948,203.5,-0.1,0.0,0.4
11/30/2020,-1.852,203.47,0.3,6.4,1.0
12/1/2020,-1.899,203.43,4.7,1.0,1.1
12/2/2020,-1.941,203.37,4.3,0.4,0.8
12/3/2020,-1.911,203.34,3.4,0.5,0.8
12/4/2020,-1.909,203.37,5.5,3.0,1.1
12/5/2020,-1.910,203.32,4.3,0.9,1.2
12/6/2020,-1.857,203.3,3.1,4.3,1.7
12/7/2020,-1.835,203.28,2.9,1.2,1.8
12/8/2020,-1.783,203.27,2.3,0.0,1.8
12/9/2020,-1.728,203.24,1.5,0.0,1.8
12/10/2020,-1.656,203.25,0.7,0.0,1.1
12/11/2020,-1.611,203.26,2.9,0.2,1.1
12/12/2020,-1.645,203.29,6.2,0.3,1.0
12/13/2020,-1.707,203.31,6.9,0.0,1.0
12/14/2020,-1.719,203.34,8.3,2.8,1.0
12/15/2020,-1.804,203.32,8.7,2.9,1.2
12/16/2020,-1.740,203.28,7.2,0.2,0.8
12/17/2020,-1.783,203.31,9.0,0.6,0.7
12/18/2020,-1.694,203.3,7.8,0.0,0.7
12/19/2020,-1.674,203.32,9.6,0.0,0.7
12/20/2020,-1.738,203.31,9.0,0.2,0.7
12/21/2020,-1.717,203.34,7.3,3.2,1.0
12/22/2020,-1.867,203.33,11.8,2.5,1.2
12/23/2020,-1.913,203.33,10.9,6.2,1.9
12/24/2020,-1.851,203.35,5.5,4.1,2.0
12/25/2020,-1.682,203.41,2.2,0.4,1.7
12/26/2020,-1.585,203.43,2.9,0.0,1.7
12/27/2020,-1.536,203.48,3.3,5.8,2.2
12/28/2020,-1.491,203.55,4.0,0.0,2.2
12/29/2020,-1.394,203.59,2.2,0.0,2.2
12/30/2020,-1.349,203.64,3.2,0.3,2.3
12/31/2020,-1.312,203.68,2.8,0.2,2.0
1/1/2021,-1.287,203.72,2.8,0.1,1.7
1/2/2021,-1.235,203.76,3.0,0.0,1.1
1/3/2021,-1.209,203.77,1.7,2.0,0.9
1/4/2021,-1.142,203.81,0.9,0.2,0.9
1/5/2021,-1.103,203.82,1.3,1.1,1.0
1/6/2021,-1.071,203.86,1.5,0.6,0.5
1/7/2021,-1.014,203.88,1.0,6.9,1.1
1/8/2021,-0.956,203.91,1.0,1.4,1.3
1/9/2021,-0.918,203.92,1.3,0.3,1.3
1/10/2021,-0.895,203.95,1.7,0.1,1.3
1/11/2021,-0.846,203.95,1.5,10.2,2.3
1/12/2021,-0.866,204,3.5,7.8,3.1
1/13/2021,-0.791,204.11,2.2,0.1,2.9
1/14/2021,-0.732,204.24,0.6,0.0,2.9
1/15/2021,-0.654,204.34,-0.2,0.1,2.8
1/16/2021,-0.586,204.39,-0.5,1.3,2.8
1/17/2021,-0.562,204.46,0.8,4.9,2.6
1/18/2021,-0.600,204.52,4.0,3.0,2.8
1/19/2021,-0.606,204.57,4.9,5.7,3.3
1/20/2021,-0.644,204.66,7.3,1.0,3.4
1/21/2021,-0.701,204.79,7.6,5.8,3.0
1/22/2021,-0.680,204.9,4.6,0.0,2.2
1/23/2021,-0.515,205.06,2.5,2.1,2.4
1/24/2021,-0.422,205.15,0.9,5.5,2.9
1/25/2021,-0.294,205.28,0.4,4.4,3.4
1/26/2021,-0.252,205.37,2.1,1.2,3.4
1/27/2021,-0.213,205.48,2.2,2.2,3.1
1/28/2021,-0.258,205.53,4.1,19.4,4.7
1/29/2021,-0.282,205.69,6.7,11.3,5.3
1/30/2021,-0.153,206.1,0.6,0.0,5.2
1/31/2021,0.107,206.48,-1.0,0.4,4.7
2/1/2021,0.191,206.74,3.4,1.3,4.8
2/2/2021,0.164,206.94,5.4,8.8,5.5
2/3/2021,0.028,207.1,8.9,13.8,6.3
2/4/2021,0.048,207.32,6.6,0.1,5.9
2/5/2021,0.143,207.59,6.6,0.1,5.7
2/6/2021,0.204,207.8,3.3,14.3,7.0
2/7/2021,0.468,208,-4.1,2.4,5.3
2/8/2021,0.611,208.16,-7.5,3.4,4.5
2/9/2021,0.664,208.26,-9.9,0.3,4.5
2/10/2021,0.672,208.36,-9.3,0.3,4.5
2/11/2021,0.725,208.44,-5.2,0.1,4.4
2/12/2021,0.718,208.51,-9.7,0.0,3.5
2/13/2021,0.662,208.57,-7.5,0.0,2.1
2/14/2021,0.628,208.62,-1.8,0.0,2.1
2/15/2021,0.678,208.68,2.0,3.8,2.5
2/16/2021,1.088,208.73,6.7,1.8,1.2
2/17/2021,1.059,208.84,8.1,0.0,1.0
2/18/2021,1.294,209.04,7.4,0.9,0.7
2/19/2021,1.109,209.22,6.9,0.0,0.7
2/20/2021,1.038,209.35,11.3,0.0,0.7
2/21/2021,0.957,209.48,13.8,0.0,0.7
2/22/2021,0.904,209.61,13.3,0.0,0.7
2/23/2021,0.694,209.7,14.7,0.0,0.7
2/24/2021,0.611,209.79,15.0,0.0,0.7
2/25/2021,0.615,209.88,13.9,1.8,0.5
2/26/2021,0.630,209.94,7.5,0.9,0.4
2/27/2021,0.788,210.01,4.2,0.0,0.4
2/28/2021,0.881,210.07,6.3,0.0,0.3
3/1/2021,0.956,210.13,4.3,0.0,0.3
3/2/2021,1.086,210.15,7.5,0.0,0.3
3/3/2021,1.077,210.2,8.4,0.0,0.3
3/4/2021,1.087,210.24,3.5,6.9,1.0
3/5/2021,1.213,210.3,1.7,0.0,1.0
3/6/2021,1.426,210.35,0.8,0.0,1.0
3/7/2021,1.547,210.39,0.8,0.1,0.8
3/8/2021,1.543,210.43,2.9,1.3,0.8
3/9/2021,1.519,210.44,3.4,8.2,1.7
3/10/2021,1.455,210.49,6.1,2.5,1.9
3/11/2021,1.318,210.54,8.2,9.1,2.8
3/12/2021,1.321,210.61,6.2,4.2,3.2
3/13/2021,1.367,210.68,5.5,5.8,3.8
3/14/2021,1.468,210.81,4.7,9.4,4.1
3/15/2021,1.505,210.94,4.8,3.0,4.4
3/16/2021,1.593,211.11,5.1,3.0,4.7
3/17/2021,1.687,211.27,2.7,0.6,4.7
3/18/2021,1.819,211.41,2.4,0.2,4.6
3/19/2021,1.893,211.54,2.8,0.0,3.8
3/20/2021,2.009,211.63,2.2,1.2,3.7
3/21/2021,1.965,211.73,4.9,0.8,2.8
3/22/2021,1.988,211.82,4.5,1.2,2.5
3/23/2021,1.931,211.9,7.0,0.0,1.9
3/24/2021,1.877,211.97,8.9,0.0,1.0
3/25/2021,1.716,212.02,8.5,0.0,0.7
3/26/2021,1.609,212.08,10.3,2.4,0.6
3/27/2021,1.639,212.14,5.5,4.2,1.0
3/28/2021,1.671,212.21,9.3,0.0,1.0
3/29/2021,1.473,212.26,14.6,0.0,1.0
3/30/2021,1.428,212.31,12.5,0.0,0.9
3/31/2021,1.334,212.34,15.3,0.0,0.8
4/1/2021,1.206,212.37,11.3,0.0,0.7
4/2/2021,1.316,212.41,5.2,1.2,0.8
4/3/2021,1.424,212.45,6.1,0.0,0.8
4/4/2021,1.471,212.49,4.7,0.1,0.8
4/5/2021,1.638,212.53,2.6,5.9,1.1
4/6/2021,1.884,212.57,0.9,6.1,1.3
4/7/2021,2.060,212.61,1.2,7.9,2.1
4/8/2021,2.083,212.66,3.7,0.1,2.1
4/9/2021,1.957,212.7,8.0,2.4,2.4
4/10/2021,1.831,212.75,8.0,4.6,2.8
4/11/2021,1.853,212.8,5.9,6.2,3.5
4/12/2021,2.034,212.87,2.8,2.9,3.6
4/13/2021,2.134,212.93,3.9,0.1,3.6
4/14/2021,2.208,212.99,2.7,0.4,3.7
4/15/2021,2.246,213.03,4.2,0.0,3.1
4/16/2021,2.171,213.08,6.5,0.0,2.5
4/17/2021,2.095,213.11,6.2,0.0,1.7
4/18/2021,1.969,213.16,8.8,7.2,2.4
4/19/2021,1.784,213.2,10.1,0.1,2.2
4/20/2021,1.724,213.24,11.4,0.0,1.7
4/21/2021,1.637,213.27,10.1,0.0,1.1
4/22/2021,1.649,213.3,6.2,0.0,0.8
4/23/2021,1.700,213.32,6.3,0.0,0.8
4/24/2021,1.685,213.35,6.9,0.0,0.7
4/25/2021,1.668,213.36,5.6,0.0,0.7
4/26/2021,1.702,213.38,7.4,0.0,0.7
4/27/2021,1.669,213.39,9.4,0.0,0.7
4/28/2021,1.587,213.4,12.9,0.0,0.0
4/29/2021,1.439,213.42,10.6,0.2,0.0
4/30/2021,1.590,213.44,7.3,0.4,0.1
5/1/2021,1.575,213.45,8.7,0.0,0.1
5/2/2021,1.537,213.44,6.5,0.2,0.1
5/3/2021,1.608,213.44,8.8,0.7,0.2
5/4/2021,1.550,213.45,9.5,3.8,0.5
